taxonomy_level,era,speech_type,source,target,shared_paragraphs,shared_speeches,jaccard,lift,source_marginal_rate,target_marginal_rate
level2,Expansion,special_message_to_congress,"Executive Power, Vetoes & the Courts","Slavery, Emancipation & Sectionalism",1,1,0.00684931506849315,0.5893719806763286,0.1885245901639344,0.012295081967213115
level2,Expansion,special_message_to_congress,"Executive Power, Vetoes & the Courts","Treaties, Diplomacy & International Arbitration",6,2,0.020134228187919462,0.19172341540073337,0.1885245901639344,0.226775956284153
level2,Expansion,special_message_to_congress,"Indian Affairs, Removal & Allotment","Military Preparedness, Armed Forces & Veterans",6,3,0.06060606060606061,1.6182756079587326,0.08060109289617487,0.06284153005464481
level2,Expansion,special_message_to_congress,"Indian Affairs, Removal & Allotment","Public Debt, Revenue & Treasury Finance",1,1,0.008547008547008548,0.21028440103418553,0.08060109289617487,0.08060109289617487
level2,Expansion,special_message_to_congress,"Indian Affairs, Removal & Allotment",Public Lands & Homestead Settlement,3,3,0.034482758620689655,1.2006560962274468,0.08060109289617487,0.04234972677595628
level2,Expansion,special_message_to_congress,"Indian Affairs, Removal & Allotment","Territorial Organization, Statehood & Insular Governance",2,1,0.024691358024691357,1.0338983050847457,0.08060109289617487,0.03278688524590164
level2,Expansion,special_message_to_congress,"Indian Affairs, Removal & Allotment","Treaties, Diplomacy & International Arbitration",2,1,0.008968609865470852,0.14947927302430059,0.08060109289617487,0.226775956284153
level2,Expansion,special_message_to_congress,"Internal Improvements, Energy & Infrastructure","Military Preparedness, Armed Forces & Veterans",1,1,0.02127659574468085,7.956521739130435,0.00273224043715847,0.06284153005464481
level2,Expansion,special_message_to_congress,"Internal Improvements, Energy & Infrastructure","Tariffs, Reciprocity & Navigation Laws",1,1,0.025,9.384615384615385,0.00273224043715847,0.05327868852459016
level2,Expansion,special_message_to_congress,"Labor, Wages & Working Conditions",National Bank & Banking Crises,1,1,0.0070921985815602835,5.191489361702128,0.001366120218579235,0.19262295081967212
level2,Expansion,special_message_to_congress,Mexican War,"Military Preparedness, Armed Forces & Veterans",22,5,0.19642857142857142,3.9782608695652173,0.12021857923497267,0.06284153005464481
level2,Expansion,special_message_to_congress,Mexican War,"Providence, Faith & American Ideals",1,1,0.009615384615384616,0.4893048128342246,0.12021857923497267,0.023224043715846996
level2,Expansion,special_message_to_congress,Mexican War,"Public Debt, Revenue & Treasury Finance",8,4,0.05755395683453238,1.1278890600924498,0.12021857923497267,0.08060109289617487
level2,Expansion,special_message_to_congress,Mexican War,Public Lands & Homestead Settlement,1,1,0.00847457627118644,0.2683284457478006,0.12021857923497267,0.04234972677595628
level2,Expansion,special_message_to_congress,Mexican War,"Relations with Spain, Mexico & Territorial Claims",25,6,0.1968503937007874,3.2492897727272734,0.12021857923497267,0.08743169398907104
level2,Expansion,special_message_to_congress,Mexican War,"Tariffs, Reciprocity & Navigation Laws",3,2,0.024193548387096774,0.6398601398601399,0.12021857923497267,0.05327868852459016
level2,Expansion,special_message_to_congress,Mexican War,"Territorial Organization, Statehood & Insular Governance",2,1,0.01818181818181818,0.6931818181818181,0.12021857923497267,0.03278688524590164
level2,Expansion,special_message_to_congress,Mexican War,"Treaties, Diplomacy & International Arbitration",24,5,0.10434782608695652,1.2026286966046005,0.12021857923497267,0.226775956284153
level2,Expansion,special_message_to_congress,"Military Preparedness, Armed Forces & Veterans",Monroe Doctrine & Latin American Policy,1,1,0.015625,0.8375286041189931,0.06284153005464481,0.025956284153005466
level2,Expansion,special_message_to_congress,"Military Preparedness, Armed Forces & Veterans","Public Debt, Revenue & Treasury Finance",2,2,0.019417475728155338,0.5394252026529108,0.06284153005464481,0.08060109289617487
level2,Expansion,special_message_to_congress,"Military Preparedness, Armed Forces & Veterans",Public Lands & Homestead Settlement,2,2,0.02666666666666667,1.026647966339411,0.06284153005464481,0.04234972677595628
level2,Expansion,special_message_to_congress,"Military Preparedness, Armed Forces & Veterans","Relations with Spain, Mexico & Territorial Claims",1,1,0.009174311926605505,0.24864130434782608,0.06284153005464481,0.08743169398907104
level2,Expansion,special_message_to_congress,"Military Preparedness, Armed Forces & Veterans","Territorial Organization, Statehood & Insular Governance",1,1,0.014492753623188406,0.6630434782608696,0.06284153005464481,0.03278688524590164
level2,Expansion,special_message_to_congress,"Military Preparedness, Armed Forces & Veterans","Treaties, Diplomacy & International Arbitration",3,1,0.014354066985645933,0.28758512310110007,0.06284153005464481,0.226775956284153
level2,Expansion,special_message_to_congress,Monroe Doctrine & Latin American Policy,Neutral Rights & Maritime Depredations,1,1,0.034482758620689655,3.5023923444976077,0.025956284153005466,0.015027322404371584
level2,Expansion,special_message_to_congress,Monroe Doctrine & Latin American Policy,"Providence, Faith & American Ideals",1,1,0.02857142857142857,2.2662538699690398,0.025956284153005466,0.023224043715846996
level2,Expansion,special_message_to_congress,Monroe Doctrine & Latin American Policy,"Relations with Spain, Mexico & Territorial Claims",6,2,0.07792207792207792,3.611842105263158,0.025956284153005466,0.08743169398907104
level2,Expansion,special_message_to_congress,Monroe Doctrine & Latin American Policy,"Tariffs, Reciprocity & Navigation Laws",1,1,0.017543859649122806,0.9878542510121457,0.025956284153005466,0.05327868852459016
level2,Expansion,special_message_to_congress,Monroe Doctrine & Latin American Policy,"Treaties, Diplomacy & International Arbitration",8,4,0.04519774011299435,1.8566899175649967,0.025956284153005466,0.226775956284153
level2,Expansion,special_message_to_congress,National Bank & Banking Crises,"Prosperity, Jobs & the Middle Class",1,1,0.0070921985815602835,5.191489361702128,0.19262295081967212,0.001366120218579235
level2,Expansion,special_message_to_congress,National Bank & Banking Crises,"Providence, Faith & American Ideals",2,2,0.01282051282051282,0.6107634543178974,0.19262295081967212,0.023224043715846996
level2,Expansion,special_message_to_congress,National Bank & Banking Crises,"Public Debt, Revenue & Treasury Finance",13,3,0.06951871657754011,1.1438874864767399,0.19262295081967212,0.08060109289617487
level2,Expansion,special_message_to_congress,National Bank & Banking Crises,Public Lands & Homestead Settlement,5,3,0.029940119760479042,0.8373369938229238,0.19262295081967212,0.04234972677595628
level2,Expansion,special_message_to_congress,National Bank & Banking Crises,"Tariffs, Reciprocity & Navigation Laws",2,1,0.011235955056179775,0.26623022367703225,0.19262295081967212,0.05327868852459016
level2,Expansion,special_message_to_congress,National Bank & Banking Crises,"Territorial Organization, Statehood & Insular Governance",1,1,0.006097560975609756,0.21631205673758866,0.19262295081967212,0.03278688524590164
level2,Expansion,special_message_to_congress,Neutral Rights & Maritime Depredations,"Relations with Spain, Mexico & Territorial Claims",1,1,0.013513513513513514,1.0397727272727273,0.015027322404371584,0.08743169398907104
level2,Expansion,special_message_to_congress,Neutral Rights & Maritime Depredations,"Treaties, Diplomacy & International Arbitration",9,1,0.05357142857142857,3.607886089813801,0.015027322404371584,0.226775956284153
level2,Expansion,special_message_to_congress,"Personal Narrative, Storytelling & Boasting","Providence, Faith & American Ideals",1,1,0.05555555555555555,21.52941176470588,0.00273224043715847,0.023224043715846996
level2,Expansion,special_message_to_congress,"Providence, Faith & American Ideals","Public Debt, Revenue & Treasury Finance",1,1,0.013333333333333334,0.7298105682951146,0.023224043715846996,0.08060109289617487
level2,Expansion,special_message_to_congress,"Providence, Faith & American Ideals",Public Lands & Homestead Settlement,1,1,0.02127659574468085,1.3889943074003794,0.023224043715846996,0.04234972677595628
level2,Expansion,special_message_to_congress,"Providence, Faith & American Ideals","Tariffs, Reciprocity & Navigation Laws",1,1,0.01818181818181818,1.1040723981900453,0.023224043715846996,0.05327868852459016
level2,Expansion,special_message_to_congress,"Providence, Faith & American Ideals","Territorial Organization, Statehood & Insular Governance",1,1,0.025,1.7941176470588234,0.023224043715846996,0.03278688524590164
level2,Expansion,special_message_to_congress,"Public Debt, Revenue & Treasury Finance",Public Lands & Homestead Settlement,7,3,0.08433734939759036,2.8015308911973755,0.08060109289617487,0.04234972677595628
level2,Expansion,special_message_to_congress,"Public Debt, Revenue & Treasury Finance","Relations with Spain, Mexico & Territorial Claims",1,1,0.00819672131147541,0.1938559322033898,0.08060109289617487,0.08743169398907104
level2,Expansion,special_message_to_congress,"Public Debt, Revenue & Treasury Finance","Tariffs, Reciprocity & Navigation Laws",4,2,0.0425531914893617,1.272490221642764,0.08060109289617487,0.05327868852459016
level2,Expansion,special_message_to_congress,"Public Debt, Revenue & Treasury Finance","Taxes, Budget Deficits & Federal Spending",1,1,0.016666666666666666,6.203389830508474,0.08060109289617487,0.00273224043715847
level2,Expansion,special_message_to_congress,Public Lands & Homestead Settlement,"Relations with Spain, Mexico & Territorial Claims",5,1,0.05555555555555555,1.844758064516129,0.04234972677595628,0.08743169398907104
level2,Expansion,special_message_to_congress,Public Lands & Homestead Settlement,"Tariffs, Reciprocity & Navigation Laws",1,1,0.014492753623188406,0.6054590570719603,0.04234972677595628,0.05327868852459016
level2,Expansion,special_message_to_congress,Public Lands & Homestead Settlement,"Territorial Organization, Statehood & Insular Governance",2,1,0.03773584905660377,1.967741935483871,0.04234972677595628,0.03278688524590164
level2,Expansion,special_message_to_congress,"Relations with Spain, Mexico & Territorial Claims","Territorial Organization, Statehood & Insular Governance",6,2,0.07317073170731707,2.859375,0.08743169398907104,0.03278688524590164
level2,Expansion,special_message_to_congress,"Relations with Spain, Mexico & Territorial Claims","Treaties, Diplomacy & International Arbitration",27,8,0.1330049261083744,1.860316265060241,0.08743169398907104,0.226775956284153
level2,Expansion,special_message_to_congress,"Slavery, Emancipation & Sectionalism","Territorial Organization, Statehood & Insular Governance",2,1,0.06451612903225806,6.777777777777778,0.012295081967213115,0.03278688524590164
level2,Expansion,special_message_to_congress,"Tariffs, Reciprocity & Navigation Laws","Treaties, Diplomacy & International Arbitration",4,3,0.01990049751243781,0.4522706209453198,0.05327868852459016,0.226775956284153
level2,Expansion,special_message_to_congress,"Territorial Organization, Statehood & Insular Governance","Treaties, Diplomacy & International Arbitration",1,1,0.005291005291005291,0.18373493975903613,0.03278688524590164,0.226775956284153
level2,Expansion,state_of_the_union_or_annual_message,Agriculture & Farm Prices,"Executive Departments, Postal & Administrative Housekeeping",1,1,0.006060606060606061,0.6418864908073542,0.0112079701120797,0.057700290577002905
level2,Expansion,state_of_the_union_or_annual_message,Agriculture & Farm Prices,"Internal Improvements, Energy & Infrastructure",1,1,0.005714285714285714,0.598806860551827,0.0112079701120797,0.061851390618513906
level2,Expansion,state_of_the_union_or_annual_message,Agriculture & Farm Prices,"Labor, Wages & Working Conditions",1,1,0.030303030303030304,12.746031746031743,0.0112079701120797,0.0029057700290577005
level2,Expansion,state_of_the_union_or_annual_message,Agriculture & Farm Prices,National Bank & Banking Crises,3,2,0.010344827586206896,1.0062656641604009,0.0112079701120797,0.11041926110419262
level2,Expansion,state_of_the_union_or_annual_message,Agriculture & Farm Prices,"Providence, Faith & American Ideals",7,6,0.06306306306306306,6.863247863247864,0.0112079701120797,0.03777501037775011
level2,Expansion,state_of_the_union_or_annual_message,Agriculture & Farm Prices,"Public Debt, Revenue & Treasury Finance",1,1,0.003278688524590164,0.31979291119076064,0.0112079701120797,0.11581569115815692
level2,Expansion,state_of_the_union_or_annual_message,Agriculture & Farm Prices,Public Lands & Homestead Settlement,1,1,0.008547008547008548,0.9804639804639804,0.0112079701120797,0.03777501037775011
level2,Expansion,state_of_the_union_or_annual_message,Agriculture & Farm Prices,"Tariffs, Reciprocity & Navigation Laws",12,9,0.041379310344827586,3.8933333333333335,0.0112079701120797,0.1141552511415525
level2,Expansion,state_of_the_union_or_annual_message,Agriculture & Farm Prices,"Territorial Organization, Statehood & Insular Governance",1,1,0.01098901098901099,1.3726495726495729,0.0112079701120797,0.026982150269821502
level2,Expansion,state_of_the_union_or_annual_message,Civil Service Reform & the Merit System,"Public Debt, Revenue & Treasury Finance",1,1,0.0035087719298245615,1.2334869431643625,0.0029057700290577005,0.11581569115815692
level2,Expansion,state_of_the_union_or_annual_message,"Coinage, Currency & Specie",Constitutional Union & Federalism,2,2,0.010526315789473684,0.6326155462184874,0.023246160232461604,0.05645496056454961
level2,Expansion,state_of_the_union_or_annual_message,"Coinage, Currency & Specie","Indian Affairs, Removal & Allotment",1,1,0.0045662100456621,0.2623040069686411,0.023246160232461604,0.06807804068078041
