candidate_id,edge_id,source_president_profile_id,source_president_name,target_president_profile_id,target_president_name,doc_name,para_idx,speech_date,story_era_id,story_era_label,speech_title,source_url,raw_mention,function,stance,evidence_span,rationale,quotation_status,target_status,rubric_version,evidence_status,annotation_speaker,source_document_owner_profile_id,source_document_owner,cross_owner
2df2e8d712909620ad84dd5f,invocation_edge_62748ab0358ec59ce293b07914134c6e6e4e8f3049b9e7e27428ad8846177045,john-f-kennedy,John F. Kennedy,woodrow-wilson,Woodrow Wilson,/the-presidency/presidential-speeches/january-11-1962-state-union-address,28,1962-01-11,cold-war,Mature Cold War,"January 11, 1962: State of the Union Address",https://millercenter.org/the-presidency/presidential-speeches/january-11-1962-state-union-address,Woodrow Wilson,other/unclear,neutral,"""I believe in democracy,"" said Woodrow Wilson, ""because it releases the energy of every human",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,John F. Kennedy,john-f-kennedy,John F. Kennedy,false
f5337bf330b3f75c15379e3d,invocation_edge_62748ab0358ec59ce293b07914134c6e6e4e8f3049b9e7e27428ad8846177045,john-f-kennedy,John F. Kennedy,woodrow-wilson,Woodrow Wilson,/the-presidency/presidential-speeches/march-23-1962-address-university-california-berkeley,3,1962-03-23,cold-war,Mature Cold War,"March 23, 1962: Address at the University of California, Berkeley",https://millercenter.org/the-presidency/presidential-speeches/march-23-1962-address-university-california-berkeley,Woodrow Wilson,other/unclear,neutral,"""Every man,"" said Professor Woodrow Wilson, ""sent out from a university should be a man of his nation as well as a man of his",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,John F. Kennedy,john-f-kennedy,John F. Kennedy,false
65abce709c65e3e9a68c66e7,invocation_edge_62748ab0358ec59ce293b07914134c6e6e4e8f3049b9e7e27428ad8846177045,john-f-kennedy,John F. Kennedy,woodrow-wilson,Woodrow Wilson,/the-presidency/presidential-speeches/may-18-1963-90th-anniversary-vanderbilt-university,8,1963-05-18,cold-war,Mature Cold War,"May 18, 1963: 90th Anniversary of Vanderbilt University",https://millercenter.org/the-presidency/presidential-speeches/may-18-1963-90th-anniversary-vanderbilt-university,Woodrow Wilson,other/unclear,neutral,"""Every man sent out from a university,"" said Professor Woodrow Wilson, ""Every man sent out from a university should be a man of his Nation, as well as a man of his",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,John F. Kennedy,john-f-kennedy,John F. Kennedy,false
4e9c725d01f01cef0216ad8c,invocation_edge_62748ab0358ec59ce293b07914134c6e6e4e8f3049b9e7e27428ad8846177045,john-f-kennedy,John F. Kennedy,woodrow-wilson,Woodrow Wilson,/the-presidency/presidential-speeches/june-10-1963-american-university-commencement,0,1963-06-10,cold-war,Mature Cold War,"June 10, 1963: American University Commencement",https://millercenter.org/the-presidency/presidential-speeches/june-10-1963-american-university-commencement,Woodrow Wilson,policy inheritance,positive,"President Anderson, members of the faculty, board of trustees, distinguished guests, my old colleague, Senator Bob Byrd, who has earned his degree through many years of attending night law school while I am earning mine in the next 30 minutes, ladies and gentlemen: It is with great pride that I participate in this ceremony of the American University, sponsored by the Methodist Church, founded by Bishop John Fletcher Hurst, and first opened by President Woodrow Wilson in 1914.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,John F. Kennedy,john-f-kennedy,John F. Kennedy,false
a9f6f368d4617d870d9a3dd4,invocation_edge_62748ab0358ec59ce293b07914134c6e6e4e8f3049b9e7e27428ad8846177045,john-f-kennedy,John F. Kennedy,woodrow-wilson,Woodrow Wilson,/the-presidency/presidential-speeches/june-10-1963-american-university-commencement,1,1963-06-10,cold-war,Mature Cold War,"June 10, 1963: American University Commencement",https://millercenter.org/the-presidency/presidential-speeches/june-10-1963-american-university-commencement,Woodrow Wilson,ceremonial/biographical,positive,"Professor Woodrow Wilson once said that every man sent out from a university should be a man of his nation as well as a man of his time, and I am confident that the men and women who carry the honor of graduating from this institution will continue to give from their lives, from their talents, a high measure of public service and public support.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,John F. Kennedy,john-f-kennedy,John F. Kennedy,false
5df08dac340c623a70ca0f93,invocation_edge_62748ab0358ec59ce293b07914134c6e6e4e8f3049b9e7e27428ad8846177045,john-f-kennedy,John F. Kennedy,woodrow-wilson,Woodrow Wilson,/the-presidency/presidential-speeches/october-26-1963-remarks-amherst-college,2,1963-10-26,cold-war,Mature Cold War,"October 26, 1963: Remarks at Amherst College",https://millercenter.org/the-presidency/presidential-speeches/october-26-1963-remarks-amherst-college,Woodrow Wilson,other/unclear,positive,"Many years ago, Woodrow Wilson said, what good is a political party unless it is serving a great national purpose?",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,John F. Kennedy,john-f-kennedy,John F. Kennedy,false
ff7d16bf7505414b6ad963c0,invocation_edge_648f7cf7492217a50d6d457e9116b57d38c34a43cb357f1a9ceb768cd48eb262,ulysses-s-grant,Ulysses S. Grant,franklin-pierce,Franklin Pierce,/the-presidency/presidential-speeches/may-4-1876-message-presidential-powers-and-obligations,17,1876-05-04,gilded-age,Administrative-industrial order,"May 4, 1876: Message on Presidential Powers and Obligations",https://millercenter.org/the-presidency/presidential-speeches/may-4-1876-message-presidential-powers-and-obligations,President Pierce,other/unclear,neutral,President Pierce was absent from the capital in all during his Presidential term fifty-seven days.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Ulysses S. Grant,ulysses-s-grant,Ulysses S. Grant,false
0b85414c8103fd777b9d6d45,invocation_edge_653a1fd57953e93d80bd348cd86a0fc57c69d1183eaccde47a5a7c5bb75d10bd,barack-obama,Barack Obama,harry-s-truman,Harry S. Truman,/the-presidency/presidential-speeches/march-21-2013-address-people-israel,7,2013-03-21,post-cold-war,Conservative turn & always-on presidency,"March 21, 2013: Address to the People of Israel",https://millercenter.org/the-presidency/presidential-speeches/march-21-2013-address-people-israel,President Truman,other/unclear,positive,"As President Truman said in explaining his decision to recognize Israel, he said, ""I believe it has a glorious future before it not just as another sovereign nation, but as an embodiment of the great ideals of our",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Barack Obama,barack-obama,Barack Obama,false
2f48d8adfb5f68afb86bf71b,invocation_edge_653a1fd57953e93d80bd348cd86a0fc57c69d1183eaccde47a5a7c5bb75d10bd,barack-obama,Barack Obama,harry-s-truman,Harry S. Truman,/the-presidency/presidential-speeches/december-4-2013-speech-economic-mobility,30,2013-12-04,post-cold-war,Conservative turn & always-on presidency,"December 4, 2013: Speech on Economic Mobility",https://millercenter.org/the-presidency/presidential-speeches/december-4-2013-speech-economic-mobility,Truman,institutional precedent,positive,And that's why it's well past the time to raise a minimum wage that in real terms right now is below where it was when Harry Truman was in office.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Barack Obama,barack-obama,Barack Obama,false
d480873f29d1c503bf6708cd,invocation_edge_6596533935e24744dfe06919e49dca920634283a83cad7bf694264bb074dc560,bill-clinton,Bill Clinton,george-h-w-bush,George H. W. Bush,/the-presidency/presidential-speeches/january-20-1993-first-inaugural,1,1993-01-20,post-cold-war,Conservative turn & always-on presidency,"January 20, 1993: First Inaugural",https://millercenter.org/the-presidency/presidential-speeches/january-20-1993-first-inaugural,President Bush,other/unclear,neutral,"On behalf of our Nation, I salute my predecessor, President Bush, for his half-century of service to America.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Bill Clinton,bill-clinton,Bill Clinton,false
daffac0a071eceb79aaf666a,invocation_edge_6596533935e24744dfe06919e49dca920634283a83cad7bf694264bb074dc560,bill-clinton,Bill Clinton,george-h-w-bush,George H. W. Bush,/the-presidency/presidential-speeches/september-13-1993-remarks-signing-israeli-palestinian,0,1993-09-13,post-cold-war,Conservative turn & always-on presidency,"September 13, 1993: Remarks at the Signing of the Israeli-Palestinian Agreement",https://millercenter.org/the-presidency/presidential-speeches/september-13-1993-remarks-signing-israeli-palestinian,President Bush,other/unclear,neutral,"Abbas, President Carter, President Bush, distinguished guests.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Bill Clinton,bill-clinton,Bill Clinton,false
c7828ccf9513e930eef92e39,invocation_edge_6596533935e24744dfe06919e49dca920634283a83cad7bf694264bb074dc560,bill-clinton,Bill Clinton,george-h-w-bush,George H. W. Bush,/the-presidency/presidential-speeches/september-13-1993-remarks-signing-israeli-palestinian,2,1993-09-13,post-cold-war,Conservative turn & always-on presidency,"September 13, 1993: Remarks at the Signing of the Israeli-Palestinian Agreement",https://millercenter.org/the-presidency/presidential-speeches/september-13-1993-remarks-signing-israeli-palestinian,George Bush,other/unclear,positive,And today we also express our deep thanks for the skillful leadership of President George Bush.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Bill Clinton,bill-clinton,Bill Clinton,false
06445554a06db2fa79e245c7,invocation_edge_6596533935e24744dfe06919e49dca920634283a83cad7bf694264bb074dc560,bill-clinton,Bill Clinton,george-h-w-bush,George H. W. Bush,/the-presidency/presidential-speeches/february-4-1997-state-union-address,43,1997-02-04,post-cold-war,Conservative turn & always-on presidency,"February 4, 1997: State of the Union Address",https://millercenter.org/the-presidency/presidential-speeches/february-4-1997-state-union-address,President Bush,other/unclear,neutral,"That's why President Bush, General Colin Powell, former Housing Secretary Henry Cisneros will join the Vice President and me to lead the President's summit of service in Philadelphia in April.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Bill Clinton,bill-clinton,Bill Clinton,false
37ceb070bb4e434ba8919096,invocation_edge_673fc182f10d07811801c104dd005c5fb30fe48d289ee4b5b905aef531ddb358,franklin-d-roosevelt,Franklin D. Roosevelt,herbert-hoover,Herbert Hoover,/the-presidency/presidential-speeches/march-4-1933-first-inaugural-address,0,1933-03-04,war-new-deal,"New Deal, world war & settlement","March 4, 1933: First Inaugural Address",https://millercenter.org/the-presidency/presidential-speeches/march-4-1933-first-inaugural-address,President Hoover,other/unclear,neutral,"President Hoover, Mr.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Franklin D. Roosevelt,franklin-d-roosevelt,Franklin D. Roosevelt,false
5d708adcf8eaf96fd1a4b345,invocation_edge_673fc182f10d07811801c104dd005c5fb30fe48d289ee4b5b905aef531ddb358,franklin-d-roosevelt,Franklin D. Roosevelt,herbert-hoover,Herbert Hoover,/the-presidency/presidential-speeches/march-9-1937-fireside-chat-9-court-packing,20,1937-03-09,war-new-deal,"New Deal, world war & settlement","March 9, 1937: Fireside Chat 9: On ""Court-Packing""",https://millercenter.org/the-presidency/presidential-speeches/march-9-1937-fireside-chat-9-court-packing,President Hoover,other/unclear,neutral,"President Taft appointed five members and named a Chief Justice; President Wilson, three; President Harding, four, including a Chief Justice; President Coolidge, one; President Hoover, three, including a Chief Justice.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Franklin D. Roosevelt,franklin-d-roosevelt,Franklin D. Roosevelt,false
