candidate_id,speaker,target,doc_name,para_idx,speech_date,era,raw_mention,function,stance,evidence_span,rationale,quotation_status,target_status,evidence_status
6044aef7ced16ba78d5f4c6e,Barack Obama,James Madison,/the-presidency/presidential-speeches/may-15-2016-commencement-address-rutgers-university,43,2016-05-15 06:00:00,Post-Cold War,Madison,historical comparison,neutral,"Look at somebody like Madison Little, who grew up dealing with some health issues, and started wondering what his care would have been like if he lived someplace else, and so, here at Rutgers, he took charge of a student nonprofit and worked with folks in Australia and Cambodia and Uganda to address the AIDS epidemic.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
eff4711e5094c375250f35d2,Ronald Reagan,George H. W. Bush,/the-presidency/presidential-speeches/may-17-1981-address-university-notre-dame,26,1981-05-17 18:00:00,The Cold War,George Bush,other/unclear,positive,"There's a task force under the leadership of the Vice President, George Bush, that is to look at those regulations I've spoken of.",Fixed-rubric classification from the supplied sentence context.,narration,not_yet_president,AI-classified; not human-validated
65abce709c65e3e9a68c66e7,John F. Kennedy,Woodrow Wilson,/the-presidency/presidential-speeches/may-18-1963-90th-anniversary-vanderbilt-university,8,1963-05-18 17:00:00,The Cold War,Woodrow Wilson,other/unclear,neutral,"""Every man sent out from a university,"" said Professor Woodrow Wilson, ""Every man sent out from a university should be a man of his Nation, as well as a man of his",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,AI-classified; not human-validated
156f432343e039d2c4acd7eb,John F. Kennedy,Thomas Jefferson,/the-presidency/presidential-speeches/may-18-1963-90th-anniversary-vanderbilt-university,11,1963-05-18 17:00:00,The Cold War,Jefferson,other/unclear,neutral,"He knows that only an educated and informed people will be a free people, that the ignorance of one voter in a democracy impairs the security of all, and that if we can, as Jefferson put it, ""enlighten the people generally",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,AI-classified; not human-validated
3d91f6a93875f8a2c55ec793,John F. Kennedy,Thomas Jefferson,/the-presidency/presidential-speeches/may-18-1963-90th-anniversary-vanderbilt-university,13,1963-05-18 17:00:00,The Cold War,Jefferson,other/unclear,neutral,"For we can have only one form of aristocracy in this country, as Jefferson wrote long ago in rejecting John Adams' suggestion of an artificial aristocracy of wealth and birth.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
9d5d549b73bee852e3d9fe3d,John F. Kennedy,John Adams,/the-presidency/presidential-speeches/may-18-1963-90th-anniversary-vanderbilt-university,13,1963-05-18 17:00:00,The Cold War,John Adams,other/unclear,neutral,"For we can have only one form of aristocracy in this country, as Jefferson wrote long ago in rejecting John Adams' suggestion of an artificial aristocracy of wealth and birth.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
ac7bdc2a4a31d173cd1ec5f0,James Buchanan,James Monroe,/the-presidency/presidential-speeches/may-19-1860-message-capture-wildfire,3,1860-05-19 18:31:58,Civil War & Reconstruction,Mr. Monroe,other/unclear,neutral,Mr.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
cc371382afe62cc3aad3efe9,James Buchanan,James Monroe,/the-presidency/presidential-speeches/may-19-1860-message-capture-wildfire,4,1860-05-19 18:31:58,Civil War & Reconstruction,Monroe,other/unclear,neutral,Monroe proceeded to carry it into execution according to his own interpretation.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
550948e3267edc203173375d,James Buchanan,James Monroe,/the-presidency/presidential-speeches/may-19-1860-message-capture-wildfire,4,1860-05-19 18:31:58,Civil War & Reconstruction,President Monroe,other/unclear,neutral,"Adopting this construction of President Monroe, I entered into an agreement with the Colonization Society, dated 7th September, 1858, to receive the Africans which had been captured on the slaver Echo from the agent of the United States in Liberia, to furnish them during the period of one year thereafter with comfortable shelter, clothing, and provisions, and to cause them to be instructed in the arts of civilized life suitable to their condition, at the rate of $150 for each individual.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
789fcf610c15f534f0f971aa,Andrew Johnson,Abraham Lincoln,/the-presidency/presidential-speeches/may-2-1865-establishing-rewards-arrest-certain-confederate,0,1865-05-02 18:40:58,Civil War & Reconstruction,Abraham Lincoln,other/unclear,neutral,"Whereas it appears from evidence in the Bureau of Military Justice that the atrocious murder of the late President, Abraham Lincoln, and the attempted assassination of the Hon.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
d3d26409244a0be3d7db483c,Andrew Johnson,Thomas Jefferson,/the-presidency/presidential-speeches/may-2-1865-establishing-rewards-arrest-certain-confederate,0,1865-05-02 18:40:58,Civil War & Reconstruction,Jefferson,other/unclear,neutral,"Seward, Secretary of State, were incited, concerted, and procured by and between Jefferson Davis, late of Richmond,",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
8169a5f4c15ab758a7c4bd8b,Andrew Johnson,Thomas Jefferson,/the-presidency/presidential-speeches/may-2-1865-establishing-rewards-arrest-certain-confederate,0,1865-05-02 18:40:58,Civil War & Reconstruction,Jefferson,other/unclear,neutral,"Cleary, and other rebels and traitors against the Government of the United States harbored in Canada: Now, therefore, to the end that justice may be done, I, Andrew Johnson, President of the United States, do offer and promise for the arrest of said persons, or either of them, within the limits of the United States, so that they can be brought to trial, the following rewards: One hundred thousand dollars for the arrest of Jefferson Davis.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
9d89d18f1ca6aa2da8099f74,Andrew Johnson,Thomas Jefferson,/the-presidency/presidential-speeches/may-2-1865-establishing-rewards-arrest-certain-confederate,2,1865-05-02 18:40:58,Civil War & Reconstruction,Jefferson,other/unclear,neutral,"That all acts and proceedings of the political, military, and civil organizations which have been in a state of insurrection and rebellion within the State of Virginia against the authority and laws of the United States, and of which Jefferson Davis, John Letcher, and William Smith were late the respective chiefs, are declared null and void.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
8d1144f086492993cd40d423,Andrew Johnson,Thomas Jefferson,/the-presidency/presidential-speeches/may-2-1865-establishing-rewards-arrest-certain-confederate,2,1865-05-02 18:40:58,Civil War & Reconstruction,Jefferson,other/unclear,positive,"All persons who shall exercise, claim, pretend, or attempt to exercise any political, military, or civil power, authority, jurisdiction, or right by, through, or under Jefferson Davis, late of the city of Richmond, and his confederates, or under John Letcher or William Smith and their confederates, or under any pretended political, military, or civil commission or authority issued by them or either of them since the 17th day of April, 1861, shall be deemed and taken as in rebellion against the United States, and shall be dealt with accordingly.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
d7225dbc4588191d6f087eb4,Lyndon B. Johnson,John F. Kennedy,/the-presidency/presidential-speeches/may-2-1965-report-situation-dominican-republic,11,1965-05-02 17:00:00,The Cold War,John F. Kennedy,other/unclear,neutral,""" This is what our beloved President John F.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
200aa9157b6a434df7570fbd,Lyndon B. Johnson,Woodrow Wilson,/the-presidency/presidential-speeches/may-22-1964-remarks-university-michigan,11,1964-05-22 17:00:00,The Cold War,Woodrow Wilson,other/unclear,neutral,"Woodrow Wilson once wrote: ""Every man sent out from his university should be a man of his Nation as well as a man of his",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,AI-classified; not human-validated
e29113b1cfe187e3ef6887de,Jimmy Carter,Harry S. Truman,/the-presidency/presidential-speeches/may-22-1977-university-notre-dame-commencement,2,1977-05-22 17:00:00,The Cold War,Truman,other/unclear,positive,"I was sitting on the Truman Balcony the other night with my good friend, Charles Kirbo, who told me about a man who was arrested and taken in to court for being drunk and for setting a bed on fire.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
aa4019967533397202eba8d5,Jimmy Carter,Abraham Lincoln,/the-presidency/presidential-speeches/may-22-1977-university-notre-dame-commencement,31,1977-05-22 17:00:00,The Cold War,Abraham Lincoln,other/unclear,neutral,"More than 100 years ago, Abraham Lincoln said that our Nation could not exist half slave and half free.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
b69501c650aea024420fb800,John F. Kennedy,Dwight D. Eisenhower,/the-presidency/presidential-speeches/may-25-1961-goal-sending-man-moon,15,1961-05-25 17:00:00,The Cold War,President Eisenhower,other/unclear,neutral,"I have made clear our intention to commit to the NATO command, for this purpose, the 5 Polaris submarines originally suggested by President Eisenhower, with the possibility, if needed, of more to come.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
